mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,sample_trace,WSClock,ProportionalAllocation,6,1,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,FIFO,GlobalAllocation,8,0,12900,{'interleave': 'trace-order'},0.0129
shared,0,sample_trace,FIFO,GlobalAllocation,8,0,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,FIFO,GlobalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,FIFO,GlobalAllocation,8,1,11200,{'interleave': 'trace-order'},0.0112
shared,0,sample_trace,FIFO,GlobalAllocation,8,1,3300,{'interleave': 'trace-order'},0.0033
shared,1,sample_trace,FIFO,GlobalAllocation,8,1,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,FIFO,LocalAllocation,8,0,11400,{'interleave': 'trace-order'},0.0114
shared,0,sample_trace,FIFO,LocalAllocation,8,0,3200,{'interleave': 'trace-order'},0.0032
shared,1,sample_trace,FIFO,LocalAllocation,8,0,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,LocalAllocation,8,1,9400,{'interleave': 'trace-order'},0.0094
shared,0,sample_trace,FIFO,LocalAllocation,8,1,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,FIFO,LocalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,FIFO,ProportionalAllocation,8,0,10500,{'interleave': 'trace-order'},0.0105
shared,0,sample_trace,FIFO,ProportionalAllocation,8,0,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,FIFO,ProportionalAllocation,8,0,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,FIFO,ProportionalAllocation,8,1,8900,{'interleave': 'trace-order'},0.0089
shared,0,sample_trace,FIFO,ProportionalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,FIFO,ProportionalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,LRU,GlobalAllocation,8,0,14600,{'interleave': 'trace-order'},0.0146
shared,0,sample_trace,LRU,GlobalAllocation,8,0,4000,{'interleave': 'trace-order'},0.004
shared,1,sample_trace,LRU,GlobalAllocation,8,0,4300,{'interleave': 'trace-order'},0.0043
shared_total,,trace-driven,LRU,GlobalAllocation,8,1,14300,{'interleave': 'trace-order'},0.0143
shared,0,sample_trace,LRU,GlobalAllocation,8,1,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,LRU,GlobalAllocation,8,1,5800,{'interleave': 'trace-order'},0.0058
shared_total,,trace-driven,LRU,LocalAllocation,8,0,11500,{'interleave': 'trace-order'},0.0115
shared,0,sample_trace,LRU,LocalAllocation,8,0,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,LRU,LocalAllocation,8,0,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,LRU,LocalAllocation,8,1,9100,{'interleave': 'trace-order'},0.0091
shared,0,sample_trace,LRU,LocalAllocation,8,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,LRU,LocalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,LRU,ProportionalAllocation,8,0,15600,{'interleave': 'trace-order'},0.0156
shared,0,sample_trace,LRU,ProportionalAllocation,8,0,3300,{'interleave': 'trace-order'},0.0033
shared,1,sample_trace,LRU,ProportionalAllocation,8,0,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,LRU,ProportionalAllocation,8,1,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,LRU,ProportionalAllocation,8,1,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,LRU,ProportionalAllocation,8,1,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,NRU,GlobalAllocation,8,0,13500,{'interleave': 'trace-order'},0.0135
shared,0,sample_trace,NRU,GlobalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared,1,sample_trace,NRU,GlobalAllocation,8,0,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,NRU,GlobalAllocation,8,1,11500,{'interleave': 'trace-order'},0.0115
shared,0,sample_trace,NRU,GlobalAllocation,8,1,3300,{'interleave': 'trace-order'},0.0033
shared,1,sample_trace,NRU,GlobalAllocation,8,1,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,NRU,LocalAllocation,8,0,11300,{'interleave': 'trace-order'},0.0113
shared,0,sample_trace,NRU,LocalAllocation,8,0,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,NRU,LocalAllocation,8,0,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,NRU,LocalAllocation,8,1,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,NRU,LocalAllocation,8,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,NRU,LocalAllocation,8,1,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,NRU,ProportionalAllocation,8,0,11900,{'interleave': 'trace-order'},0.0119
shared,0,sample_trace,NRU,ProportionalAllocation,8,0,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,NRU,ProportionalAllocation,8,0,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,NRU,ProportionalAllocation,8,1,10500,{'interleave': 'trace-order'},0.0105
shared,0,sample_trace,NRU,ProportionalAllocation,8,1,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,NRU,ProportionalAllocation,8,1,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,SecondChance,GlobalAllocation,8,0,14100,{'interleave': 'trace-order'},0.0141
shared,0,sample_trace,SecondChance,GlobalAllocation,8,0,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,SecondChance,GlobalAllocation,8,0,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,SecondChance,GlobalAllocation,8,1,17400,{'interleave': 'trace-order'},0.0174
shared,0,sample_trace,SecondChance,GlobalAllocation,8,1,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,SecondChance,GlobalAllocation,8,1,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,SecondChance,LocalAllocation,8,0,12100,{'interleave': 'trace-order'},0.0121
shared,0,sample_trace,SecondChance,LocalAllocation,8,0,3500,{'interleave': 'trace-order'},0.0035
shared,1,sample_trace,SecondChance,LocalAllocation,8,0,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,SecondChance,LocalAllocation,8,1,9100,{'interleave': 'trace-order'},0.0091
shared,0,sample_trace,SecondChance,LocalAllocation,8,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,SecondChance,LocalAllocation,8,1,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,SecondChance,ProportionalAllocation,8,0,12300,{'interleave': 'trace-order'},0.0123
shared,0,sample_trace,SecondChance,ProportionalAllocation,8,0,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,SecondChance,ProportionalAllocation,8,0,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,SecondChance,ProportionalAllocation,8,1,9100,{'interleave': 'trace-order'},0.0091
shared,0,sample_trace,SecondChance,ProportionalAllocation,8,1,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,SecondChance,ProportionalAllocation,8,1,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,WSClock,GlobalAllocation,8,0,13400,{'interleave': 'trace-order'},0.0134
shared,0,sample_trace,WSClock,GlobalAllocation,8,0,3800,{'interleave': 'trace-order'},0.0038
shared,1,sample_trace,WSClock,GlobalAllocation,8,0,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,WSClock,GlobalAllocation,8,1,12300,{'interleave': 'trace-order'},0.0123
shared,0,sample_trace,WSClock,GlobalAllocation,8,1,3600,{'interleave': 'trace-order'},0.0036
shared,1,sample_trace,WSClock,GlobalAllocation,8,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,WSClock,LocalAllocation,8,0,10700,{'interleave': 'trace-order'},0.0107
shared,0,sample_trace,WSClock,LocalAllocation,8,0,2800,{'interleave': 'trace-order'},0.0028
shared,1,sample_trace,WSClock,LocalAllocation,8,0,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,WSClock,LocalAllocation,8,1,8900,{'interleave': 'trace-order'},0.0089
shared,0,sample_trace,WSClock,LocalAllocation,8,1,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,WSClock,LocalAllocation,8,1,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,WSClock,ProportionalAllocation,8,0,10800,{'interleave': 'trace-order'},0.0108
shared,0,sample_trace,WSClock,ProportionalAllocation,8,0,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,WSClock,ProportionalAllocation,8,0,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,WSClock,ProportionalAllocation,8,1,8900,{'interleave': 'trace-order'},0.0089
shared,0,sample_trace,WSClock,ProportionalAllocation,8,1,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,WSClock,ProportionalAllocation,8,1,2000,{'interleave': 'trace-order'},0.002
