mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
isolation,1,sample_trace,WSClock,GlobalAllocation,5,1,4200,{'trace_kind': 'trace'},0.0042
isolation,0,sample_trace,WSClock,LocalAllocation,5,0,4700,{'trace_kind': 'trace'},0.0047
isolation,1,sample_trace,WSClock,LocalAllocation,5,0,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,WSClock,LocalAllocation,5,1,3100,{'trace_kind': 'trace'},0.0031
isolation,1,sample_trace,WSClock,LocalAllocation,5,1,2900,{'trace_kind': 'trace'},0.0029
isolation,0,sample_trace,WSClock,ProportionalAllocation,5,0,2700,{'trace_kind': 'trace'},0.0027
isolation,1,sample_trace,WSClock,ProportionalAllocation,5,0,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,WSClock,ProportionalAllocation,5,1,2500,{'trace_kind': 'trace'},0.0025
isolation,1,sample_trace,WSClock,ProportionalAllocation,5,1,4600,{'trace_kind': 'trace'},0.0046
isolation,0,sample_trace,FIFO,GlobalAllocation,6,0,5100,{'trace_kind': 'trace'},0.0051
isolation,1,sample_trace,FIFO,GlobalAllocation,6,0,5900,{'trace_kind': 'trace'},0.0059
isolation,0,sample_trace,FIFO,GlobalAllocation,6,1,5100,{'trace_kind': 'trace'},0.0051
isolation,1,sample_trace,FIFO,GlobalAllocation,6,1,5400,{'trace_kind': 'trace'},0.0054
isolation,0,sample_trace,FIFO,LocalAllocation,6,0,6900,{'trace_kind': 'trace'},0.0069
isolation,1,sample_trace,FIFO,LocalAllocation,6,0,4900,{'trace_kind': 'trace'},0.0049
isolation,0,sample_trace,FIFO,LocalAllocation,6,1,4800,{'trace_kind': 'trace'},0.0048
isolation,1,sample_trace,FIFO,LocalAllocation,6,1,4900,{'trace_kind': 'trace'},0.0049
isolation,0,sample_trace,FIFO,ProportionalAllocation,6,0,4200,{'trace_kind': 'trace'},0.0042
isolation,1,sample_trace,FIFO,ProportionalAllocation,6,0,4600,{'trace_kind': 'trace'},0.0046
isolation,0,sample_trace,FIFO,ProportionalAllocation,6,1,4000,{'trace_kind': 'trace'},0.004
isolation,1,sample_trace,FIFO,ProportionalAllocation,6,1,4600,{'trace_kind': 'trace'},0.0046
isolation,0,sample_trace,LRU,GlobalAllocation,6,0,5900,{'trace_kind': 'trace'},0.0059
isolation,1,sample_trace,LRU,GlobalAllocation,6,0,6600,{'trace_kind': 'trace'},0.0066
isolation,0,sample_trace,LRU,GlobalAllocation,6,1,7100,{'trace_kind': 'trace'},0.0071
