mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,high_locality,FIFO,GlobalAllocation,157,1,899500,{'interleave': 'random'},0.8995
shared_total,,high_locality,FIFO,GlobalAllocation,157,2,1374300,{'interleave': 'random'},1.3743
shared,0,high_locality,FIFO,GlobalAllocation,157,2,466600,{'interleave': 'random'},0.4666
shared,1,high_locality,FIFO,GlobalAllocation,157,2,568300,{'interleave': 'random'},0.5683
shared_total,,high_locality,FIFO,GlobalAllocation,157,3,1318400,{'interleave': 'random'},1.3184
shared,0,high_locality,FIFO,GlobalAllocation,157,3,453400,{'interleave': 'random'},0.4534
shared,1,high_locality,FIFO,GlobalAllocation,157,3,543100,{'interleave': 'random'},0.5431
shared_total,,high_locality,FIFO,GlobalAllocation,157,4,1356300,{'interleave': 'random'},1.3563
shared,0,high_locality,FIFO,GlobalAllocation,157,4,466900,{'interleave': 'random'},0.4669
shared,1,high_locality,FIFO,GlobalAllocation,157,4,558900,{'interleave': 'random'},0.5589
shared_total,,high_locality,FIFO,GlobalAllocation,157,5,4505100,{'interleave': 'random'},4.5051
shared,0,high_locality,FIFO,GlobalAllocation,157,5,898900,{'interleave': 'random'},0.8989
shared,1,high_locality,FIFO,GlobalAllocation,157,5,2846200,{'interleave': 'random'},2.8462
shared_total,,high_locality,FIFO,GlobalAllocation,157,6,1535500,{'interleave': 'random'},1.5355
shared,0,high_locality,FIFO,GlobalAllocation,157,6,520200,{'interleave': 'random'},0.5202
shared,1,high_locality,FIFO,GlobalAllocation,157,6,637000,{'interleave': 'random'},0.637
shared_total,,high_locality,FIFO,GlobalAllocation,157,7,2563200,{'interleave': 'random'},2.5632
shared,0,high_locality,FIFO,GlobalAllocation,157,7,877800,{'interleave': 'random'},0.8778
shared,1,high_locality,FIFO,GlobalAllocation,157,7,1058400,{'interleave': 'random'},1.0584
shared_total,,high_locality,FIFO,LocalAllocation,157,0,978900,{'interleave': 'random'},0.9789
shared,0,high_locality,FIFO,LocalAllocation,157,0,332700,{'interleave': 'random'},0.3327
shared,1,high_locality,FIFO,LocalAllocation,157,0,335400,{'interleave': 'random'},0.3354
shared_total,,high_locality,FIFO,LocalAllocation,157,1,978900,{'interleave': 'random'},0.9789
shared,0,high_locality,FIFO,LocalAllocation,157,1,331700,{'interleave': 'random'},0.3317
shared,1,high_locality,FIFO,LocalAllocation,157,1,334400,{'interleave': 'random'},0.3344
shared_total,,high_locality,FIFO,LocalAllocation,157,2,1007100,{'interleave': 'random'},1.0071
shared,0,high_locality,FIFO,LocalAllocation,157,2,338800,{'interleave': 'random'},0.3388
shared,1,high_locality,FIFO,LocalAllocation,157,2,346000,{'interleave': 'random'},0.346
shared_total,,high_locality,FIFO,LocalAllocation,157,3,990300,{'interleave': 'random'},0.9903
shared,0,high_locality,FIFO,LocalAllocation,157,3,335100,{'interleave': 'random'},0.3351
shared,1,high_locality,FIFO,LocalAllocation,157,3,338700,{'interleave': 'random'},0.3387
shared_total,,high_locality,FIFO,LocalAllocation,157,4,994900,{'interleave': 'random'},0.9949
shared,0,high_locality,FIFO,LocalAllocation,157,4,332200,{'interleave': 'random'},0.3322
shared,1,high_locality,FIFO,LocalAllocation,157,4,348800,{'interleave': 'random'},0.3488
shared_total,,high_locality,FIFO,LocalAllocation,157,5,956700,{'interleave': 'random'},0.9567
shared,0,high_locality,FIFO,LocalAllocation,157,5,322100,{'interleave': 'random'},0.3221
shared,1,high_locality,FIFO,LocalAllocation,157,5,327000,{'interleave': 'random'},0.327
shared_total,,high_locality,FIFO,LocalAllocation,157,6,975400,{'interleave': 'random'},0.9754
shared,0,high_locality,FIFO,LocalAllocation,157,6,333200,{'interleave': 'random'},0.3332
shared,1,high_locality,FIFO,LocalAllocation,157,6,330500,{'interleave': 'random'},0.3305
shared_total,,high_locality,FIFO,LocalAllocation,157,7,976900,{'interleave': 'random'},0.9769
shared,0,high_locality,FIFO,LocalAllocation,157,7,329500,{'interleave': 'random'},0.3295
shared,1,high_locality,FIFO,LocalAllocation,157,7,337500,{'interleave': 'random'},0.3375
shared_total,,high_locality,LRU,GlobalAllocation,157,0,1784000,{'interleave': 'random'},1.784
shared,0,high_locality,LRU,GlobalAllocation,157,0,645200,{'interleave': 'random'},0.6452
shared,1,high_locality,LRU,GlobalAllocation,157,0,800400,{'interleave': 'random'},0.8004
shared_total,,high_locality,LRU,GlobalAllocation,157,1,1719800,{'interleave': 'random'},1.7198
shared,0,high_locality,LRU,GlobalAllocation,157,1,630200,{'interleave': 'random'},0.6302
shared,1,high_locality,LRU,GlobalAllocation,157,1,758200,{'interleave': 'random'},0.7582
shared_total,,high_locality,LRU,GlobalAllocation,157,2,1695300,{'interleave': 'random'},1.6953
shared,0,high_locality,LRU,GlobalAllocation,157,2,620900,{'interleave': 'random'},0.6209
shared,1,high_locality,LRU,GlobalAllocation,157,2,746500,{'interleave': 'random'},0.7465
shared_total,,high_locality,LRU,GlobalAllocation,157,3,1827900,{'interleave': 'random'},1.8279
shared,0,high_locality,LRU,GlobalAllocation,157,3,629100,{'interleave': 'random'},0.6291
shared,1,high_locality,LRU,GlobalAllocation,157,3,858600,{'interleave': 'random'},0.8586
shared_total,,high_locality,LRU,GlobalAllocation,157,4,1695300,{'interleave': 'random'},1.6953
shared,0,high_locality,LRU,GlobalAllocation,157,4,620000,{'interleave': 'random'},0.62
shared,1,high_locality,LRU,GlobalAllocation,157,4,749200,{'interleave': 'random'},0.7492
shared_total,,high_locality,LRU,GlobalAllocation,157,5,1725100,{'interleave': 'random'},1.7251
shared,0,high_locality,LRU,GlobalAllocation,157,5,635800,{'interleave': 'random'},0.6358
shared,1,high_locality,LRU,GlobalAllocation,157,5,753100,{'interleave': 'random'},0.7531
shared_total,,high_locality,LRU,GlobalAllocation,157,6,1714000,{'interleave': 'random'},1.714
shared,0,high_locality,LRU,GlobalAllocation,157,6,611800,{'interleave': 'random'},0.6118
shared,1,high_locality,LRU,GlobalAllocation,157,6,765600,{'interleave': 'random'},0.7656
shared_total,,high_locality,LRU,GlobalAllocation,157,7,1727600,{'interleave': 'random'},1.7276
shared,0,high_locality,LRU,GlobalAllocation,157,7,631800,{'interleave': 'random'},0.6318
shared,1,high_locality,LRU,GlobalAllocation,157,7,754900,{'interleave': 'random'},0.7549
shared_total,,high_locality,LRU,LocalAllocation,157,0,1272600,{'interleave': 'random'},1.2726
shared,0,high_locality,LRU,LocalAllocation,157,0,460200,{'interleave': 'random'},0.4602
shared,1,high_locality,LRU,LocalAllocation,157,0,460400,{'interleave': 'random'},0.4604
shared_total,,high_locality,LRU,LocalAllocation,157,1,1250000,{'interleave': 'random'},1.25
shared,0,high_locality,LRU,LocalAllocation,157,1,455200,{'interleave': 'random'},0.4552
shared,1,high_locality,LRU,LocalAllocation,157,1,451400,{'interleave': 'random'},0.4514
shared_total,,high_locality,LRU,LocalAllocation,157,2,1250900,{'interleave': 'random'},1.2509
shared,0,high_locality,LRU,LocalAllocation,157,2,446200,{'interleave': 'random'},0.4462
shared,1,high_locality,LRU,LocalAllocation,157,2,455200,{'interleave': 'random'},0.4552
shared_total,,high_locality,LRU,LocalAllocation,157,3,1275700,{'interleave': 'random'},1.2757
shared,0,high_locality,LRU,LocalAllocation,157,3,470700,{'interleave': 'random'},0.4707
shared,1,high_locality,LRU,LocalAllocation,157,3,476000,{'interleave': 'random'},0.476
shared_total,,high_locality,LRU,LocalAllocation,157,4,1296500,{'interleave': 'random'},1.2965
shared,0,high_locality,LRU,LocalAllocation,157,4,481000,{'interleave': 'random'},0.481
shared,1,high_locality,LRU,LocalAllocation,157,4,488400,{'interleave': 'random'},0.4884
shared_total,,high_locality,LRU,LocalAllocation,157,5,1314200,{'interleave': 'random'},1.3142
shared,0,high_locality,LRU,LocalAllocation,157,5,510400,{'interleave': 'random'},0.5104
shared,1,high_locality,LRU,LocalAllocation,157,5,477600,{'interleave': 'random'},0.4776
shared_total,,high_locality,LRU,LocalAllocation,157,6,1245900,{'interleave': 'random'},1.2459
shared,0,high_locality,LRU,LocalAllocation,157,6,450000,{'interleave': 'random'},0.45
shared,1,high_locality,LRU,LocalAllocation,157,6,451400,{'interleave': 'random'},0.4514
shared_total,,high_locality,LRU,LocalAllocation,157,7,1253300,{'interleave': 'random'},1.2533
shared,0,high_locality,LRU,LocalAllocation,157,7,452000,{'interleave': 'random'},0.452
shared,1,high_locality,LRU,LocalAllocation,157,7,456800,{'interleave': 'random'},0.4568
shared_total,,high_locality,WSClock,GlobalAllocation,157,0,1599700,{'interleave': 'random'},1.5997
shared,0,high_locality,WSClock,GlobalAllocation,157,0,572700,{'interleave': 'random'},0.5727
shared,1,high_locality,WSClock,GlobalAllocation,157,0,708700,{'interleave': 'random'},0.7087
shared_total,,high_locality,WSClock,GlobalAllocation,157,1,1597100,{'interleave': 'random'},1.5971
shared,0,high_locality,WSClock,GlobalAllocation,157,1,575200,{'interleave': 'random'},0.5752
shared,1,high_locality,WSClock,GlobalAllocation,157,1,693100,{'interleave': 'random'},0.6931
shared_total,,high_locality,WSClock,GlobalAllocation,157,2,1590300,{'interleave': 'random'},1.5903
shared,0,high_locality,WSClock,GlobalAllocation,157,2,571300,{'interleave': 'random'},0.5713
shared,1,high_locality,WSClock,GlobalAllocation,157,2,701600,{'interleave': 'random'},0.7016
shared_total,,high_locality,WSClock,GlobalAllocation,157,3,1571500,{'interleave': 'random'},1.5715
shared,0,high_locality,WSClock,GlobalAllocation,157,3,574400,{'interleave': 'random'},0.5744
shared,1,high_locality,WSClock,GlobalAllocation,157,3,680200,{'interleave': 'random'},0.6802
shared_total,,high_locality,WSClock,GlobalAllocation,157,4,1567100,{'interleave': 'random'},1.5671
shared,0,high_locality,WSClock,GlobalAllocation,157,4,562200,{'interleave': 'random'},0.5622
shared,1,high_locality,WSClock,GlobalAllocation,157,4,687300,{'interleave': 'random'},0.6873
shared_total,,high_locality,WSClock,GlobalAllocation,157,5,1582500,{'interleave': 'random'},1.5825
shared,0,high_locality,WSClock,GlobalAllocation,157,5,573800,{'interleave': 'random'},0.5738
shared,1,high_locality,WSClock,GlobalAllocation,157,5,691900,{'interleave': 'random'},0.6919
shared_total,,high_locality,WSClock,GlobalAllocation,157,6,1575400,{'interleave': 'random'},1.5754
shared,0,high_locality,WSClock,GlobalAllocation,157,6,558500,{'interleave': 'random'},0.5585
shared,1,high_locality,WSClock,GlobalAllocation,157,6,693000,{'interleave': 'random'},0.693
shared_total,,high_locality,WSClock,GlobalAllocation,157,7,1613900,{'interleave': 'random'},1.6139
shared,0,high_locality,WSClock,GlobalAllocation,157,7,585600,{'interleave': 'random'},0.5856
shared,1,high_locality,WSClock,GlobalAllocation,157,7,704500,{'interleave': 'random'},0.7045
shared_total,,high_locality,WSClock,LocalAllocation,157,0,1192400,{'interleave': 'random'},1.1924
shared,0,high_locality,WSClock,LocalAllocation,157,0,427200,{'interleave': 'random'},0.4272
shared,1,high_locality,WSClock,LocalAllocation,157,0,434900,{'interleave': 'random'},0.4349
shared_total,,high_locality,WSClock,LocalAllocation,157,1,1163300,{'interleave': 'random'},1.1633
shared,0,high_locality,WSClock,LocalAllocation,157,1,420000,{'interleave': 'random'},0.42
shared,1,high_locality,WSClock,LocalAllocation,157,1,420000,{'interleave': 'random'},0.42
shared_total,,high_locality,WSClock,LocalAllocation,157,2,1585100,{'interleave': 'random'},1.5851
shared,0,high_locality,WSClock,LocalAllocation,157,2,570700,{'interleave': 'random'},0.5707
shared,1,high_locality,WSClock,LocalAllocation,157,2,597100,{'interleave': 'random'},0.5971
shared_total,,high_locality,WSClock,LocalAllocation,157,3,1181700,{'interleave': 'random'},1.1817
shared,0,high_locality,WSClock,LocalAllocation,157,3,424200,{'interleave': 'random'},0.4242
shared,1,high_locality,WSClock,LocalAllocation,157,3,430200,{'interleave': 'random'},0.4302
shared_total,,high_locality,WSClock,LocalAllocation,157,4,1168900,{'interleave': 'random'},1.1689
shared,0,high_locality,WSClock,LocalAllocation,157,4,406200,{'interleave': 'random'},0.4062
shared,1,high_locality,WSClock,LocalAllocation,157,4,438400,{'interleave': 'random'},0.4384
shared_total,,high_locality,WSClock,LocalAllocation,157,5,1185400,{'interleave': 'random'},1.1854
shared,0,high_locality,WSClock,LocalAllocation,157,5,430600,{'interleave': 'random'},0.4306
shared,1,high_locality,WSClock,LocalAllocation,157,5,433900,{'interleave': 'random'},0.4339
shared_total,,high_locality,WSClock,LocalAllocation,157,6,1167400,{'interleave': 'random'},1.1674
shared,0,high_locality,WSClock,LocalAllocation,157,6,420400,{'interleave': 'random'},0.4204
shared,1,high_locality,WSClock,LocalAllocation,157,6,417900,{'interleave': 'random'},0.4179
shared_total,,high_locality,WSClock,LocalAllocation,157,7,1707700,{'interleave': 'random'},1.7077
shared,0,high_locality,WSClock,LocalAllocation,157,7,620600,{'interleave': 'random'},0.6206
shared,1,high_locality,WSClock,LocalAllocation,157,7,630300,{'interleave': 'random'},0.6303
shared_total,,high_locality,FIFO,GlobalAllocation,196,0,1321000,{'interleave': 'random'},1.321
shared,0,high_locality,FIFO,GlobalAllocation,196,0,452400,{'interleave': 'random'},0.4524
shared,1,high_locality,FIFO,GlobalAllocation,196,0,549100,{'interleave': 'random'},0.5491
shared_total,,high_locality,FIFO,GlobalAllocation,196,1,1318600,{'interleave': 'random'},1.3186
shared,0,high_locality,FIFO,GlobalAllocation,196,1,447500,{'interleave': 'random'},0.4475
shared,1,high_locality,FIFO,GlobalAllocation,196,1,551300,{'interleave': 'random'},0.5513
shared_total,,high_locality,FIFO,GlobalAllocation,196,2,2402600,{'interleave': 'random'},2.4026
shared,0,high_locality,FIFO,GlobalAllocation,196,2,787000,{'interleave': 'random'},0.787
shared,1,high_locality,FIFO,GlobalAllocation,196,2,1051800,{'interleave': 'random'},1.0518
shared_total,,high_locality,FIFO,GlobalAllocation,196,3,1315900,{'interleave': 'random'},1.3159
shared,0,high_locality,FIFO,GlobalAllocation,196,3,453200,{'interleave': 'random'},0.4532
shared,1,high_locality,FIFO,GlobalAllocation,196,3,542200,{'interleave': 'random'},0.5422
shared_total,,high_locality,FIFO,GlobalAllocation,196,4,1337400,{'interleave': 'random'},1.3374
shared,0,high_locality,FIFO,GlobalAllocation,196,4,449800,{'interleave': 'random'},0.4498
shared,1,high_locality,FIFO,GlobalAllocation,196,4,563100,{'interleave': 'random'},0.5631
shared_total,,high_locality,FIFO,GlobalAllocation,196,5,1339000,{'interleave': 'random'},1.339
shared,0,high_locality,FIFO,GlobalAllocation,196,5,451000,{'interleave': 'random'},0.451
shared,1,high_locality,FIFO,GlobalAllocation,196,5,559100,{'interleave': 'random'},0.5591
shared_total,,high_locality,FIFO,GlobalAllocation,196,6,1322900,{'interleave': 'random'},1.3229
shared,0,high_locality,FIFO,GlobalAllocation,196,6,445200,{'interleave': 'random'},0.4452
shared,1,high_locality,FIFO,GlobalAllocation,196,6,553700,{'interleave': 'random'},0.5537
shared_total,,high_locality,FIFO,GlobalAllocation,196,7,1337100,{'interleave': 'random'},1.3371
shared,0,high_locality,FIFO,GlobalAllocation,196,7,456500,{'interleave': 'random'},0.4565
shared,1,high_locality,FIFO,GlobalAllocation,196,7,554700,{'interleave': 'random'},0.5547
shared_total,,high_locality,FIFO,LocalAllocation,196,0,968900,{'interleave': 'random'},0.9689
shared,0,high_locality,FIFO,LocalAllocation,196,0,329200,{'interleave': 'random'},0.3292
shared,1,high_locality,FIFO,LocalAllocation,196,0,332200,{'interleave': 'random'},0.3322
shared_total,,high_locality,FIFO,LocalAllocation,196,1,973600,{'interleave': 'random'},0.9736
shared,0,high_locality,FIFO,LocalAllocation,196,1,331400,{'interleave': 'random'},0.3314
shared,1,high_locality,FIFO,LocalAllocation,196,1,334700,{'interleave': 'random'},0.3347
shared_total,,high_locality,FIFO,LocalAllocation,196,2,1021200,{'interleave': 'random'},1.0212
shared,0,high_locality,FIFO,LocalAllocation,196,2,335100,{'interleave': 'random'},0.3351
shared,1,high_locality,FIFO,LocalAllocation,196,2,340400,{'interleave': 'random'},0.3404
shared_total,,high_locality,FIFO,LocalAllocation,196,3,962100,{'interleave': 'random'},0.9621
shared,0,high_locality,FIFO,LocalAllocation,196,3,328800,{'interleave': 'random'},0.3288
shared,1,high_locality,FIFO,LocalAllocation,196,3,329700,{'interleave': 'random'},0.3297
shared_total,,high_locality,FIFO,LocalAllocation,196,4,969100,{'interleave': 'random'},0.9691
shared,0,high_locality,FIFO,LocalAllocation,196,4,327000,{'interleave': 'random'},0.327
shared,1,high_locality,FIFO,LocalAllocation,196,4,338700,{'interleave': 'random'},0.3387
shared_total,,high_locality,FIFO,LocalAllocation,196,5,957800,{'interleave': 'random'},0.9578
shared,0,high_locality,FIFO,LocalAllocation,196,5,324600,{'interleave': 'random'},0.3246
shared,1,high_locality,FIFO,LocalAllocation,196,5,324700,{'interleave': 'random'},0.3247
shared_total,,high_locality,FIFO,LocalAllocation,196,6,968100,{'interleave': 'random'},0.9681
shared,0,high_locality,FIFO,LocalAllocation,196,6,329800,{'interleave': 'random'},0.3298
shared,1,high_locality,FIFO,LocalAllocation,196,6,332800,{'interleave': 'random'},0.3328
shared_total,,high_locality,FIFO,LocalAllocation,196,7,969000,{'interleave': 'random'},0.969
shared,0,high_locality,FIFO,LocalAllocation,196,7,329000,{'interleave': 'random'},0.329
shared,1,high_locality,FIFO,LocalAllocation,196,7,332500,{'interleave': 'random'},0.3325
shared_total,,high_locality,LRU,GlobalAllocation,196,0,1735500,{'interleave': 'random'},1.7355
shared,0,high_locality,LRU,GlobalAllocation,196,0,629900,{'interleave': 'random'},0.6299
shared,1,high_locality,LRU,GlobalAllocation,196,0,771800,{'interleave': 'random'},0.7718
shared_total,,high_locality,LRU,GlobalAllocation,196,1,1736900,{'interleave': 'random'},1.7369
shared,0,high_locality,LRU,GlobalAllocation,196,1,635100,{'interleave': 'random'},0.6351
shared,1,high_locality,LRU,GlobalAllocation,196,1,772800,{'interleave': 'random'},0.7728
shared_total,,high_locality,LRU,GlobalAllocation,196,2,1711600,{'interleave': 'random'},1.7116
shared,0,high_locality,LRU,GlobalAllocation,196,2,626400,{'interleave': 'random'},0.6264
shared,1,high_locality,LRU,GlobalAllocation,196,2,756900,{'interleave': 'random'},0.7569
shared_total,,high_locality,LRU,GlobalAllocation,196,3,1718000,{'interleave': 'random'},1.718
shared,0,high_locality,LRU,GlobalAllocation,196,3,636600,{'interleave': 'random'},0.6366
shared,1,high_locality,LRU,GlobalAllocation,196,3,754100,{'interleave': 'random'},0.7541
shared_total,,high_locality,LRU,GlobalAllocation,196,4,3643000,{'interleave': 'random'},3.643
shared,0,high_locality,LRU,GlobalAllocation,196,4,1349000,{'interleave': 'random'},1.349
shared,1,high_locality,LRU,GlobalAllocation,196,4,1601500,{'interleave': 'random'},1.6015
shared_total,,high_locality,LRU,GlobalAllocation,196,5,1730600,{'interleave': 'random'},1.7306
shared,0,high_locality,LRU,GlobalAllocation,196,5,640100,{'interleave': 'random'},0.6401
shared,1,high_locality,LRU,GlobalAllocation,196,5,762600,{'interleave': 'random'},0.7626
shared_total,,high_locality,LRU,GlobalAllocation,196,6,1692700,{'interleave': 'random'},1.6927
shared,0,high_locality,LRU,GlobalAllocation,196,6,599400,{'interleave': 'random'},0.5994
shared,1,high_locality,LRU,GlobalAllocation,196,6,766400,{'interleave': 'random'},0.7664
shared_total,,high_locality,LRU,GlobalAllocation,196,7,1732000,{'interleave': 'random'},1.732
shared,0,high_locality,LRU,GlobalAllocation,196,7,643800,{'interleave': 'random'},0.6438
shared,1,high_locality,LRU,GlobalAllocation,196,7,755000,{'interleave': 'random'},0.755
shared_total,,high_locality,LRU,LocalAllocation,196,0,1239600,{'interleave': 'random'},1.2396
shared,0,high_locality,LRU,LocalAllocation,196,0,452500,{'interleave': 'random'},0.4525
shared,1,high_locality,LRU,LocalAllocation,196,0,453400,{'interleave': 'random'},0.4534
shared_total,,high_locality,LRU,LocalAllocation,196,1,1279200,{'interleave': 'random'},1.2792
shared,0,high_locality,LRU,LocalAllocation,196,1,475800,{'interleave': 'random'},0.4758
shared,1,high_locality,LRU,LocalAllocation,196,1,476100,{'interleave': 'random'},0.4761
shared_total,,high_locality,LRU,LocalAllocation,196,2,1257700,{'interleave': 'random'},1.2577
shared,0,high_locality,LRU,LocalAllocation,196,2,454700,{'interleave': 'random'},0.4547
shared,1,high_locality,LRU,LocalAllocation,196,2,462100,{'interleave': 'random'},0.4621
shared_total,,high_locality,LRU,LocalAllocation,196,3,1277200,{'interleave': 'random'},1.2772
shared,0,high_locality,LRU,LocalAllocation,196,3,472200,{'interleave': 'random'},0.4722
shared,1,high_locality,LRU,LocalAllocation,196,3,464900,{'interleave': 'random'},0.4649
shared_total,,high_locality,LRU,LocalAllocation,196,4,1248900,{'interleave': 'random'},1.2489
shared,0,high_locality,LRU,LocalAllocation,196,4,451500,{'interleave': 'random'},0.4515
shared,1,high_locality,LRU,LocalAllocation,196,4,454700,{'interleave': 'random'},0.4547
shared_total,,high_locality,LRU,LocalAllocation,196,5,1276800,{'interleave': 'random'},1.2768
shared,0,high_locality,LRU,LocalAllocation,196,5,472700,{'interleave': 'random'},0.4727
shared,1,high_locality,LRU,LocalAllocation,196,5,476400,{'interleave': 'random'},0.4764
shared_total,,high_locality,LRU,LocalAllocation,196,6,1256100,{'interleave': 'random'},1.2561
shared,0,high_locality,LRU,LocalAllocation,196,6,457300,{'interleave': 'random'},0.4573
shared,1,high_locality,LRU,LocalAllocation,196,6,455300,{'interleave': 'random'},0.4553
shared_total,,high_locality,LRU,LocalAllocation,196,7,2707300,{'interleave': 'random'},2.7073
shared,0,high_locality,LRU,LocalAllocation,196,7,1026500,{'interleave': 'random'},1.0265
shared,1,high_locality,LRU,LocalAllocation,196,7,1033300,{'interleave': 'random'},1.0333
shared_total,,high_locality,WSClock,GlobalAllocation,196,0,2609800,{'interleave': 'random'},2.6098
shared,0,high_locality,WSClock,GlobalAllocation,196,0,927600,{'interleave': 'random'},0.9276
shared,1,high_locality,WSClock,GlobalAllocation,196,0,1137400,{'interleave': 'random'},1.1374
shared_total,,high_locality,WSClock,GlobalAllocation,196,1,3390600,{'interleave': 'random'},3.3906
shared,0,high_locality,WSClock,GlobalAllocation,196,1,1241600,{'interleave': 'random'},1.2416
shared,1,high_locality,WSClock,GlobalAllocation,196,1,1455100,{'interleave': 'random'},1.4551
shared_total,,high_locality,WSClock,GlobalAllocation,196,2,5813300,{'interleave': 'random'},5.8133
shared,0,high_locality,WSClock,GlobalAllocation,196,2,1526600,{'interleave': 'random'},1.5266
shared,1,high_locality,WSClock,GlobalAllocation,196,2,1850500,{'interleave': 'random'},1.8505
shared_total,,high_locality,WSClock,GlobalAllocation,196,3,6064700,{'interleave': 'random'},6.0647
shared,0,high_locality,WSClock,GlobalAllocation,196,3,1648400,{'interleave': 'random'},1.6484
shared,1,high_locality,WSClock,GlobalAllocation,196,3,3743700,{'interleave': 'random'},3.7437
shared_total,,high_locality,WSClock,GlobalAllocation,196,4,3018300,{'interleave': 'random'},3.0183
shared,0,high_locality,WSClock,GlobalAllocation,196,4,1090200,{'interleave': 'random'},1.0902
shared,1,high_locality,WSClock,GlobalAllocation,196,4,1313900,{'interleave': 'random'},1.3139
shared_total,,high_locality,WSClock,GlobalAllocation,196,5,31357000,{'interleave': 'random'},31.357
shared,0,high_locality,WSClock,GlobalAllocation,196,5,8085200,{'interleave': 'random'},8.0852
shared,1,high_locality,WSClock,GlobalAllocation,196,5,9192900,{'interleave': 'random'},9.1929
shared_total,,high_locality,WSClock,GlobalAllocation,196,6,21323600,{'interleave': 'random'},21.3236
shared,0,high_locality,WSClock,GlobalAllocation,196,6,2135300,{'interleave': 'random'},2.1353
shared,1,high_locality,WSClock,GlobalAllocation,196,6,18429500,{'interleave': 'random'},18.4295
shared_total,,high_locality,WSClock,GlobalAllocation,196,7,2021100,{'interleave': 'random'},2.0211
shared,0,high_locality,WSClock,GlobalAllocation,196,7,722600,{'interleave': 'random'},0.7226
shared,1,high_locality,WSClock,GlobalAllocation,196,7,867000,{'interleave': 'random'},0.867
shared_total,,high_locality,WSClock,LocalAllocation,196,0,2447400,{'interleave': 'random'},2.4474
shared,0,high_locality,WSClock,LocalAllocation,196,0,916700,{'interleave': 'random'},0.9167
shared,1,high_locality,WSClock,LocalAllocation,196,0,925000,{'interleave': 'random'},0.925
shared_total,,high_locality,WSClock,LocalAllocation,196,1,1555800,{'interleave': 'random'},1.5558
shared,0,high_locality,WSClock,LocalAllocation,196,1,562400,{'interleave': 'random'},0.5624
shared,1,high_locality,WSClock,LocalAllocation,196,1,566900,{'interleave': 'random'},0.5669
shared_total,,high_locality,WSClock,LocalAllocation,196,2,2824400,{'interleave': 'random'},2.8244
shared,0,high_locality,WSClock,LocalAllocation,196,2,794200,{'interleave': 'random'},0.7942
shared,1,high_locality,WSClock,LocalAllocation,196,2,1422000,{'interleave': 'random'},1.422
shared_total,,high_locality,WSClock,LocalAllocation,196,3,1226000,{'interleave': 'random'},1.226
shared,0,high_locality,WSClock,LocalAllocation,196,3,443600,{'interleave': 'random'},0.4436
shared,1,high_locality,WSClock,LocalAllocation,196,3,437900,{'interleave': 'random'},0.4379
shared_total,,high_locality,WSClock,LocalAllocation,196,4,1586900,{'interleave': 'random'},1.5869
shared,0,high_locality,WSClock,LocalAllocation,196,4,658400,{'interleave': 'random'},0.6584
shared,1,high_locality,WSClock,LocalAllocation,196,4,538200,{'interleave': 'random'},0.5382
shared_total,,high_locality,WSClock,LocalAllocation,196,5,1320600,{'interleave': 'random'},1.3206
shared,0,high_locality,WSClock,LocalAllocation,196,5,476800,{'interleave': 'random'},0.4768
shared,1,high_locality,WSClock,LocalAllocation,196,5,481100,{'interleave': 'random'},0.4811
shared_total,,high_locality,WSClock,LocalAllocation,196,6,1224600,{'interleave': 'random'},1.2246
shared,0,high_locality,WSClock,LocalAllocation,196,6,446100,{'interleave': 'random'},0.4461
shared,1,high_locality,WSClock,LocalAllocation,196,6,442700,{'interleave': 'random'},0.4427
shared_total,,high_locality,WSClock,LocalAllocation,196,7,1204500,{'interleave': 'random'},1.2045
shared,0,high_locality,WSClock,LocalAllocation,196,7,426300,{'interleave': 'random'},0.4263
shared,1,high_locality,WSClock,LocalAllocation,196,7,434400,{'interleave': 'random'},0.4344
shared_total,,high_locality,FIFO,GlobalAllocation,241,0,2984800,{'interleave': 'random'},2.9848
shared,0,high_locality,FIFO,GlobalAllocation,241,0,544300,{'interleave': 'random'},0.5443
shared,1,high_locality,FIFO,GlobalAllocation,241,0,590100,{'interleave': 'random'},0.5901
shared,2,high_locality,FIFO,GlobalAllocation,241,0,598600,{'interleave': 'random'},0.5986
shared,3,high_locality,FIFO,GlobalAllocation,241,0,603600,{'interleave': 'random'},0.6036
shared_total,,high_locality,FIFO,GlobalAllocation,241,1,2999500,{'interleave': 'random'},2.9995
shared,0,high_locality,FIFO,GlobalAllocation,241,1,534400,{'interleave': 'random'},0.5344
shared,1,high_locality,FIFO,GlobalAllocation,241,1,593000,{'interleave': 'random'},0.593
shared,2,high_locality,FIFO,GlobalAllocation,241,1,604300,{'interleave': 'random'},0.6043
shared,3,high_locality,FIFO,GlobalAllocation,241,1,613900,{'interleave': 'random'},0.6139
shared_total,,high_locality,FIFO,GlobalAllocation,241,2,6513100,{'interleave': 'random'},6.5131
shared,0,high_locality,FIFO,GlobalAllocation,241,2,1138900,{'interleave': 'random'},1.1389
shared,1,high_locality,FIFO,GlobalAllocation,241,2,1302400,{'interleave': 'random'},1.3024
shared,2,high_locality,FIFO,GlobalAllocation,241,2,1322700,{'interleave': 'random'},1.3227
shared,3,high_locality,FIFO,GlobalAllocation,241,2,1342400,{'interleave': 'random'},1.3424
