workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
trace-driven,trace,sample_trace,LRU,GlobalAllocation,5,0,1,0.0035,0.0042,1.2,3,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,5,1,0,0.0035,0.0034,0.9714285714285714,2,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,5,1,1,0.0034,0.0037,1.088235294117647,3,,,
trace-driven,trace,sample_trace,LRU,LocalAllocation,5,0,0,0.0048,0.0037,0.7708333333333334,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,5,0,1,0.0029,0.0039,1.3448275862068966,3,1,3,1
trace-driven,trace,sample_trace,LRU,LocalAllocation,5,1,0,0.0031,0.0028,0.9032258064516129,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,5,1,1,0.0027,0.0032,1.1851851851851851,3,1,3,1
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,5,0,0,0.0029,0.0031,1.0689655172413792,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,5,0,1,0.0031,0.0025,0.8064516129032258,3,0,3,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,5,1,0,0.0028,0.0029,1.0357142857142858,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,5,1,1,0.0029,0.0024,0.8275862068965517,3,0,3,0
trace-driven,trace,sample_trace,NRU,GlobalAllocation,5,0,0,0.0031,0.0039,1.2580645161290323,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,5,0,1,0.0034,0.0039,1.1470588235294117,3,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,5,1,0,0.0034,0.0036,1.0588235294117647,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,5,1,1,0.0032,0.0038,1.1875,3,,,
trace-driven,trace,sample_trace,NRU,LocalAllocation,5,0,0,0.004,0.0033,0.825,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,5,0,1,0.003,0.0045,1.5,3,1,3,1
trace-driven,trace,sample_trace,NRU,LocalAllocation,5,1,0,0.0031,0.0027,0.8709677419354839,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,5,1,1,0.0029,0.0038,1.3103448275862069,3,1,3,1
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,5,0,0,0.0028,0.0028,1.0,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,5,0,1,0.0028,0.0024,0.8571428571428571,3,0,3,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,5,1,0,0.0025,0.0023,0.92,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,5,1,1,0.0028,0.0023,0.8214285714285714,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,5,0,0,0.0032,0.0038,1.1875,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,5,0,1,0.0032,0.0042,1.3125,3,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,5,1,0,0.0033,0.0035,1.0606060606060606,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,5,1,1,0.0031,0.0039,1.2580645161290323,3,,,
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,5,0,0,0.004,0.0034,0.85,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,5,0,1,0.0027,0.0037,1.3703703703703705,3,1,3,1
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,5,1,0,0.0029,0.003,1.0344827586206897,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,5,1,1,0.0026,0.0033,1.2692307692307692,3,1,3,1
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,5,0,0,0.0026,0.0028,1.0769230769230769,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,5,0,1,0.0027,0.0023,0.8518518518518519,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,5,1,0,0.0023,0.0028,1.2173913043478262,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,5,1,1,0.0025,0.0021,0.84,3,0,3,0
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,5,0,0,0.0034,0.0038,1.1176470588235294,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,5,0,1,0.0035,0.0041,1.1714285714285715,3,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,5,1,0,0.0034,0.0032,0.9411764705882353,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,5,1,1,0.0033,0.004,1.2121212121212122,3,,,
trace-driven,trace,sample_trace,WSClock,LocalAllocation,5,0,0,0.0045,0.0033,0.7333333333333333,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,5,0,1,0.003,0.0046,1.5333333333333334,3,1,3,1
trace-driven,trace,sample_trace,WSClock,LocalAllocation,5,1,0,0.0034,0.0027,0.7941176470588235,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,5,1,1,0.0029,0.0039,1.3448275862068966,3,1,3,1
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,5,0,0,0.0026,0.003,1.1538461538461537,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,5,0,1,0.003,0.0025,0.8333333333333334,3,0,3,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,5,1,0,0.0024,0.0026,1.0833333333333333,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,5,1,1,0.0027,0.002,0.7407407407407407,3,0,3,0
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,6,0,0,0.003,0.0039,1.3,2,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,6,0,1,0.0034,0.0038,1.1176470588235294,3,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,6,1,0,0.0032,0.0033,1.03125,2,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,6,1,1,0.0033,0.0036,1.0909090909090908,3,,,
trace-driven,trace,sample_trace,FIFO,LocalAllocation,6,0,0,0.0042,0.0034,0.8095238095238095,2,0,2,0
trace-driven,trace,sample_trace,FIFO,LocalAllocation,6,0,1,0.0028,0.0025,0.8928571428571429,3,0,3,0
trace-driven,trace,sample_trace,FIFO,LocalAllocation,6,1,0,0.0028,0.0025,0.8928571428571429,2,0,2,0
trace-driven,trace,sample_trace,FIFO,LocalAllocation,6,1,1,0.0028,0.0021,0.75,3,0,3,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,6,0,0,0.0026,0.0028,1.0769230769230769,2,0,2,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,6,0,1,0.0027,0.0023,0.8518518518518519,3,0,3,0
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,6,1,0,0.0023,0.0024,1.0434782608695652,2,0,2,0
