mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,sample_trace,FIFO,ProportionalAllocation,6,0,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,FIFO,ProportionalAllocation,6,1,16500,{'interleave': 'trace-order'},0.0165
shared,0,sample_trace,FIFO,ProportionalAllocation,6,1,4100,{'interleave': 'trace-order'},0.0041
shared,1,sample_trace,FIFO,ProportionalAllocation,6,1,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,LRU,GlobalAllocation,6,0,26900,{'interleave': 'trace-order'},0.0269
shared,0,sample_trace,LRU,GlobalAllocation,6,0,6500,{'interleave': 'trace-order'},0.0065
shared,1,sample_trace,LRU,GlobalAllocation,6,0,7300,{'interleave': 'trace-order'},0.0073
shared_total,,trace-driven,LRU,GlobalAllocation,6,1,22200,{'interleave': 'trace-order'},0.0222
shared,0,sample_trace,LRU,GlobalAllocation,6,1,6200,{'interleave': 'trace-order'},0.0062
shared,1,sample_trace,LRU,GlobalAllocation,6,1,7500,{'interleave': 'trace-order'},0.0075
shared_total,,trace-driven,LRU,LocalAllocation,6,0,18100,{'interleave': 'trace-order'},0.0181
shared,0,sample_trace,LRU,LocalAllocation,6,0,5500,{'interleave': 'trace-order'},0.0055
shared,1,sample_trace,LRU,LocalAllocation,6,0,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,LRU,LocalAllocation,6,1,20200,{'interleave': 'trace-order'},0.0202
shared,0,sample_trace,LRU,LocalAllocation,6,1,5300,{'interleave': 'trace-order'},0.0053
shared,1,sample_trace,LRU,LocalAllocation,6,1,4700,{'interleave': 'trace-order'},0.0047
shared_total,,trace-driven,LRU,ProportionalAllocation,6,0,21200,{'interleave': 'trace-order'},0.0212
shared,0,sample_trace,LRU,ProportionalAllocation,6,0,6200,{'interleave': 'trace-order'},0.0062
shared,1,sample_trace,LRU,ProportionalAllocation,6,0,4900,{'interleave': 'trace-order'},0.0049
shared_total,,trace-driven,LRU,ProportionalAllocation,6,1,18400,{'interleave': 'trace-order'},0.0184
shared,0,sample_trace,LRU,ProportionalAllocation,6,1,5100,{'interleave': 'trace-order'},0.0051
shared,1,sample_trace,LRU,ProportionalAllocation,6,1,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,NRU,GlobalAllocation,6,0,26100,{'interleave': 'trace-order'},0.0261
shared,0,sample_trace,NRU,GlobalAllocation,6,0,7700,{'interleave': 'trace-order'},0.0077
shared,1,sample_trace,NRU,GlobalAllocation,6,0,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,NRU,GlobalAllocation,6,1,118200,{'interleave': 'trace-order'},0.1182
shared,0,sample_trace,NRU,GlobalAllocation,6,1,16600,{'interleave': 'trace-order'},0.0166
shared,1,sample_trace,NRU,GlobalAllocation,6,1,7600,{'interleave': 'trace-order'},0.0076
shared_total,,trace-driven,NRU,LocalAllocation,6,0,19400,{'interleave': 'trace-order'},0.0194
shared,0,sample_trace,NRU,LocalAllocation,6,0,5200,{'interleave': 'trace-order'},0.0052
shared,1,sample_trace,NRU,LocalAllocation,6,0,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,NRU,LocalAllocation,6,1,14800,{'interleave': 'trace-order'},0.0148
shared,0,sample_trace,NRU,LocalAllocation,6,1,3500,{'interleave': 'trace-order'},0.0035
shared,1,sample_trace,NRU,LocalAllocation,6,1,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,ProportionalAllocation,6,0,17700,{'interleave': 'trace-order'},0.0177
shared,0,sample_trace,NRU,ProportionalAllocation,6,0,5200,{'interleave': 'trace-order'},0.0052
shared,1,sample_trace,NRU,ProportionalAllocation,6,0,4600,{'interleave': 'trace-order'},0.0046
shared_total,,trace-driven,NRU,ProportionalAllocation,6,1,20200,{'interleave': 'trace-order'},0.0202
shared,0,sample_trace,NRU,ProportionalAllocation,6,1,5100,{'interleave': 'trace-order'},0.0051
shared,1,sample_trace,NRU,ProportionalAllocation,6,1,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,SecondChance,GlobalAllocation,6,0,23000,{'interleave': 'trace-order'},0.023
shared,0,sample_trace,SecondChance,GlobalAllocation,6,0,5700,{'interleave': 'trace-order'},0.0057
shared,1,sample_trace,SecondChance,GlobalAllocation,6,0,6400,{'interleave': 'trace-order'},0.0064
shared_total,,trace-driven,SecondChance,GlobalAllocation,6,1,20600,{'interleave': 'trace-order'},0.0206
shared,0,sample_trace,SecondChance,GlobalAllocation,6,1,5500,{'interleave': 'trace-order'},0.0055
shared,1,sample_trace,SecondChance,GlobalAllocation,6,1,6900,{'interleave': 'trace-order'},0.0069
