source_file,trial,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,page_faults,page_replacements,disk_reads,disk_writes,total_disk_io,page_fault_rate,runtime_ms,throughput,worst_case_slowdown,mean_slowdown,aggregate_wss,memory_ratio_to_wss,slowdown_mean,slowdown_median,fairness_jains_index,fairness_variance,fairness_cv,fairness_max_ratio,fairness_mean,fairness_std,fairness_min,fairness_max,outlier_flag
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,0,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,325.0,0.0,325.0,0.0,325.0,0.05416666666666667,1.9838,3024498.4373424742,1.8544444444444443,1.6981238338356486,294.0,1.5034013605442176,1.6981238338356486,1.8134269898506195,0.9764423542892924,0.06700772947398474,0.1320151353576421,1.414314225886664,1.6981238338356486,0.22417804777785125,1.3111969111969113,1.8544444444444443,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,1,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,332.0,0.0,332.0,0.0,332.0,0.05533333333333333,2.0139,2979293.9073439594,1.9015025041736227,1.8707591292638064,291.0,1.5189003436426116,1.8707591292638064,1.8680134594097977,0.9998866406930814,0.0005334383178475667,0.01069189937383969,1.030341476492712,1.8707591292638064,0.020001968362780575,1.8455070940620073,1.9015025041736227,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,2,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,329.0,0.0,329.0,0.0,329.0,0.05483333333333333,2.1814,2750527.184377006,2.0107181136120045,1.9560139253068627,297.0,1.4882154882154883,1.9560139253068627,1.9620526165794905,0.9994708680535145,0.002654330209490448,0.022810571396863547,1.064304297387756,1.9560139253068627,0.044617795296471516,1.8892323544564658,2.0107181136120045,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,3,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,314.0,0.0,314.0,0.0,314.0,0.052333333333333336,2.0181,2973093.5037906943,1.8814606741573034,1.8155810503848606,305.0,1.4491803278688524,1.8155810503848606,1.8258326714066517,0.9990545627251075,0.004016814090496521,0.03023123270926974,1.0880538106893942,1.8155810503848606,0.05488725323672511,1.7291981845688351,1.8814606741573034,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,4,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,319.0,0.0,319.0,0.0,319.0,0.05316666666666667,1.9702,3045376.1039488376,1.849025069637883,1.8262999680778205,300.0,1.4733333333333334,1.8262999680778205,1.8231975571668981,0.9999398058333783,0.0002702655715775908,0.007795677832287525,1.0216851706045427,1.8262999680778205,0.01423724617625168,1.8097796883396025,1.849025069637883,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,5,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,327.0,0.0,327.0,0.0,327.0,0.0545,1.9631,3056390.4029341345,1.8447613823368074,1.828295684816296,284.0,1.556338028169014,1.8282956848162957,1.8267053930519257,0.9999593372311848,0.00018183442014917876,0.0063873725189038805,1.0163915362205125,1.828295684816296,0.011678005613626159,1.8150105708245243,1.8447613823368074,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,6,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,321.0,0.0,321.0,0.0,321.0,0.0535,2.0307,2954646.1811198113,2.002744237102086,1.8955941729427257,286.0,1.5454545454545454,1.895594172942726,1.869620787594995,0.9989668987154503,0.005294769838745859,0.033243658309406565,1.0882167801598945,1.8955941729427257,0.06301648497861011,1.8403908794788273,2.002744237102086,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,7,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,324.0,0.0,324.0,0.0,324.0,0.054,1.9759,3036590.920593147,1.8619340413638905,1.8332966945163203,289.0,1.5294117647058822,1.8332966945163203,1.8298408057179987,0.9998891136126369,0.0005009409905682173,0.010572827861202349,1.0278006838352094,1.8332966945163203,0.019383130369632323,1.8115711252653928,1.8619340413638905,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,8,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,326.0,0.0,326.0,0.0,326.0,0.05433333333333333,1.998,3003003.0030030026,1.8621983914209115,1.8519429900854867,300.0,1.4733333333333334,1.851942990085487,1.8605851929485817,0.9999245150891238,0.00033846858855427625,0.008603243273047867,1.0207164779960507,1.8519429900854867,0.015932716071521115,1.8244031830238727,1.8621983914209115,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json,9,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,334.0,0.0,334.0,0.0,334.0,0.05566666666666667,4.4136,1359434.4752582924,2.0501899077590884,1.8766853574445543,310.0,1.4258064516129032,1.8766853574445543,1.8893641308626827,0.9944842286096226,0.02484362131213368,0.07273553147804476,1.2219343695355187,1.8766853574445543,0.13650170689079408,1.6778232602937635,2.0501899077590884,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,0,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,789.0,0.0,789.0,0.0,789.0,0.06575,4.0687,2949344.9996313322,1.873015873015873,1.8358913665162118,696.0,1.5057471264367817,1.8358913665162118,1.826234907649016,0.9998435142673707,0.0006099575886146617,0.012583656838906755,1.035686269236114,1.8358913665162118,0.023102226949751597,1.8084780388151174,1.873015873015873,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,1,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,804.0,0.0,804.0,0.0,804.0,0.067,3.9443,3042364.931673554,1.831133113311331,1.7669180577234354,710.0,1.476056338028169,1.7669180577234354,1.7693857676695224,0.9993852146982689,0.002184244611848397,0.024742196621332143,1.0804954051987186,1.7669180577234354,0.043717433997975536,1.6947162426614482,1.831133113311331,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,2,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,803.0,0.0,803.0,0.0,803.0,0.06691666666666667,4.1619,2883298.4934765375,1.8940464177598386,1.839550447058307,701.0,1.4950071326676178,1.839550447058307,1.8380382246658273,0.9995342962704526,0.001791875901377873,0.021525155060036,1.0671760958197014,1.839550447058307,0.039596608613688605,1.77482088024565,1.8940464177598386,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,3,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,780.0,0.0,780.0,0.0,780.0,0.065,4.1776,2872462.657985446,1.9425543781372003,1.8214704337880514,704.0,1.4886363636363635,1.8214704337880514,1.8483131646497983,0.9926257788564814,0.020668747579914503,0.07383103915688191,1.311075526574648,1.8214704337880514,0.1344810549201083,1.4816494845360826,1.9425543781372003,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,4,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,787.0,0.0,787.0,0.0,787.0,0.06558333333333333,4.0533,2960550.6624232107,1.8571428571428572,1.815102160663907,724.0,1.4475138121546962,1.8151021606639068,1.821954644222126,0.9997078715878489,0.001090851963906301,0.017021030960421304,1.0497132737392478,1.815102160663907,0.030894910072987967,1.7691906005221931,1.8571428571428572,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,5,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,776.0,0.0,776.0,0.0,776.0,0.06466666666666666,6.0928,1969537.8151260505,1.5337439742903054,1.376211098871809,693.0,1.5122655122655122,1.376211098871809,1.3617816807423986,0.9969633093945086,0.007033051162418469,0.057002100413632045,1.2067674582276662,1.376211098871809,0.07844692324824576,1.270952380952381,1.5337439742903054,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,6,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,774.0,0.0,774.0,0.0,774.0,0.0645,8.1272,1476523.279850379,4.218573627501283,3.649567038513119,699.0,1.4992846924177397,3.649567038513119,3.610831201381748,0.9954512376876793,0.07850326307358182,0.07181357306393757,1.2551279577986298,3.649567038513119,0.26208844917200014,3.3610705596107056,4.218573627501283,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,7,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,786.0,0.0,786.0,0.0,786.0,0.0655,4.0734,2945941.9649432907,1.9,1.8358469718826411,698.0,1.501432664756447,1.8358469718826411,1.8227713985879723,0.9996154879399787,0.0015196111459284158,0.019862494235512146,1.0564043653072945,1.8358469718826411,0.036464499896301385,1.7985537190082646,1.9,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,8,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,762.0,0.0,762.0,0.0,762.0,0.0635,4.0797,2941392.7494668723,1.8699945145364782,1.8334987341120996,703.0,1.4907539118065434,1.8334987341120996,1.836108996771658,0.9998078345313072,0.0007386019403827294,0.013865279677542445,1.0398664665787245,1.8334987341120996,0.025421972736884294,1.798302546180729,1.8699945145364782,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f1048.json,9,synthetic,high_locality,,FIFO,ProportionalAllocation,1048,8,795.0,0.0,795.0,0.0,795.0,0.06625,4.1392,2899110.9393119444,1.9036082474226803,1.869627867519571,700.0,1.497142857142857,1.8696278675195708,1.8760848156582752,0.9997495548021478,0.000984920329267433,0.01570179867227505,1.0483714066351026,1.869627867519571,0.029356520367867237,1.8157765801077903,1.9036082474226803,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,0,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1096.0,537.0,1096.0,352.0,1448.0,0.09133333333333334,4.2796,2804000.373866717,2.0503040353786623,1.9878274471555553,696.0,0.8031609195402298,1.9878274471555553,1.9802388914136104,0.9995719791748814,0.001935279451992914,0.020701279371778642,1.0669174702618596,1.9878274471555553,0.04115057132645669,1.9217081850533808,2.0503040353786623,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,1,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1122.0,563.0,1122.0,366.0,1488.0,0.0935,4.3258,2774053.354292847,2.032603406326034,1.9628928155318808,710.0,0.7873239436619718,1.9628928155318808,1.996584170105887,0.9980679581333726,0.007312976102063038,0.040752524592571414,1.1520851415992188,1.9628928155318808,0.07999283773754472,1.7642822851656266,2.032603406326034,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,2,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1154.0,595.0,1154.0,382.0,1536.0,0.09616666666666666,4.3111,2783512.3286400223,2.1006816990036707,1.9999325967870965,701.0,0.797432239657632,1.9999325967870967,1.9780260516560508,0.9992954717706033,0.0033974728027093668,0.02726256172854286,1.080848675006038,1.9999325967870965,0.054523285872833234,1.9435483870967742,2.1006816990036707,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,3,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1133.0,574.0,1133.0,381.0,1514.0,0.09441666666666666,4.312,2782931.3543599257,2.1228266965788,2.0120966691230873,704.0,0.7940340909090909,2.012096669123087,1.9947722184988121,0.999230006020976,0.0037553842542704893,0.028489339124393498,1.0909648310387088,2.0120966691230873,0.05732330435771021,1.9458250497017893,2.1228266965788,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,4,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1101.0,542.0,1101.0,349.0,1450.0,0.09175,4.2964,2793036.0301647894,2.05062630480167,1.9784906092648002,724.0,0.7720994475138122,1.9784906092648002,1.9663732725040628,0.999492915871549,0.0022852042883260847,0.022601254643889686,1.0739622760720724,1.9784906092648002,0.0447163700705382,1.9094025465230167,2.05062630480167,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,5,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1097.0,538.0,1097.0,369.0,1466.0,0.09141666666666666,4.3571,2754125.4504142664,2.0545454545454547,2.005097498215893,693.0,0.8066378066378066,2.005097498215893,1.998733053553837,0.9997432477113608,0.0011749419155132796,0.01599104075264229,1.055476624748008,2.005097498215893,0.032063595806991446,1.9465570400822199,2.0545454545454547,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,6,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1053.0,494.0,1053.0,319.0,1372.0,0.08775,4.2412,2829387.9090823354,2.048645660585959,1.9756361670306388,699.0,0.7997138769670958,1.9756361670306388,1.9720032916341834,0.9996657833814953,0.0015306454165938347,0.018523982251558005,1.0593878234461624,1.9756361670306388,0.03659664929361164,1.933801404212638,2.048645660585959,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,7,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1061.0,502.0,1061.0,324.0,1385.0,0.08841666666666667,4.0754,2944496.245767287,2.0756302521008405,1.9463631513440498,698.0,0.8008595988538681,1.9463631513440498,1.9404153767316188,0.9990552198408773,0.00425567990988372,0.031351955220112734,1.1191769390683104,1.9463631513440498,0.06102229036301616,1.8546042003231018,2.0756302521008405,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,8,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1040.0,481.0,1040.0,333.0,1373.0,0.08666666666666667,4.2321,2835471.7516126744,2.0237467018469655,1.9346058460866633,703.0,0.7951635846372689,1.9346058460866633,1.9797545034273871,0.9954878238566625,0.015042597209259665,0.059302492061019604,1.232546475745994,1.9346058460866633,0.11472694782875646,1.6419232391396035,2.0237467018469655,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json,9,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1165.0,606.0,1165.0,393.0,1558.0,0.09708333333333333,4.3174,2779450.5952656693,2.1035407725321886,2.006820503755641,700.0,0.7985714285714286,2.006820503755641,1.996500285426757,0.999416298120617,0.002794454286205907,0.024640187125523978,1.0814563349156519,2.006820503755641,0.04944843273987729,1.9451000513083632,2.1035407725321886,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,0,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,968.0,269.0,968.0,225.0,1193.0,0.08066666666666666,4.14,2898550.7246376816,1.9456762749445675,1.9054358676711503,696.0,1.0043103448275863,1.9054358676711503,1.9079805643594072,0.999794220357231,0.0008414098777774968,0.01424011489959799,1.0507078568094292,1.9054358676711503,0.02713362568945237,1.851776649746193,1.9456762749445675,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,1,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,1003.0,304.0,1003.0,238.0,1241.0,0.08358333333333333,4.1988,2857959.416976279,1.955703211517165,1.8636254008246904,710.0,0.9845070422535211,1.8636254008246904,1.9121533764875485,0.9961036652462965,0.012733811365153074,0.0566401782436311,1.2153604202863784,1.8636254008246904,0.10555607488206892,1.6091549295774648,1.955703211517165,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,2,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,1008.0,309.0,1008.0,246.0,1254.0,0.084,4.2218,2842389.5021081055,1.952776336274001,1.924238600180887,701.0,0.9971469329529244,1.924238600180887,1.9285147010452128,0.9998250858585715,0.0007372212793527056,0.013199091372485927,1.0330921270166382,1.924238600180887,0.025398201106251943,1.8902247778358598,1.952776336274001,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,3,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,951.0,254.0,951.0,205.0,1156.0,0.07925,4.1962,2859730.2321147704,1.9550791220010209,1.8900939325378876,704.0,0.9928977272727273,1.8900939325378876,1.90894406559291,0.9984727596671873,0.005525375831855281,0.03678760802683315,1.1351521677508838,1.8900939325378876,0.06953203472409944,1.7223057644110276,1.9550791220010209,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,4,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,947.0,248.0,947.0,200.0,1147.0,0.07891666666666666,4.2248,2840371.141829199,2.0005627462014632,1.9085369437523223,724.0,0.9654696132596685,1.9085369437523223,1.9298809627956437,0.9981397412517911,0.0070770543336258545,0.04123155560601143,1.1486965675756087,1.9085369437523223,0.07869194712245099,1.7415937356057116,2.0005627462014632,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,5,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,919.0,224.0,919.0,183.0,1102.0,0.07658333333333334,4.55,2637362.637362637,2.113447432762836,2.0066139069640134,693.0,1.0086580086580086,2.0066139069640134,2.015142078994281,0.9985392811870444,0.00625920674706149,0.03688075959104912,1.1453177249265267,2.0066139069640134,0.07400544509479558,1.8452935694315005,2.113447432762836,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,6,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,928.0,229.0,928.0,191.0,1119.0,0.07733333333333334,4.1553,2887878.131542849,1.9655555555555555,1.8921206368579608,699.0,1.0,1.8921206368579608,1.8762460279518918,0.9996956286184152,0.0012920381423904216,0.017770222736115476,1.061197968322664,1.8921206368579608,0.03362340516056663,1.8522044088176353,1.9655555555555555,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,7,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,958.0,259.0,958.0,198.0,1156.0,0.07983333333333334,6.3845,1879552.04009711,2.85699848408287,2.2819846847631515,698.0,1.001432664756447,2.2819846847631515,2.608431442868195,0.8871903988659849,0.45707802447871393,0.27713186980827925,2.4348377343118024,2.2819846847631515,0.6324106825622688,1.1733835252435785,2.85699848408287,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,8,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,898.0,199.0,898.0,169.0,1067.0,0.07483333333333334,7.1295,1683147.485798443,1.9744786803610332,1.7678578143955601,703.0,0.9943100995732574,1.7678578143955601,1.7485913397176276,0.9977637897510832,0.009043766195830447,0.05031892530916182,1.1693316617003917,1.7678578143955601,0.08895670531978825,1.6885531667635096,1.9744786803610332,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json,9,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,966.0,267.0,966.0,205.0,1171.0,0.0805,4.3794,2740101.3837511986,2.0,1.7801735741596816,700.0,0.9985714285714286,1.7801735741596814,1.9566957870615194,0.947416621306278,0.1138968474628338,0.17733625321466726,1.8137180460642874,1.7801735741596816,0.31568931171324055,1.1027072285794028,2.0,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,0,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,789.0,0.0,789.0,0.0,789.0,0.06575,4.1337,2902968.2850714857,1.8955470038482682,1.775166801276066,696.0,1.2054597701149425,1.7751668012760662,1.8332329773536318,0.9901978801243224,0.02628010740332718,0.08542370961058979,1.3411117714888525,1.775166801276066,0.15164133334256621,1.4134146341463414,1.8955470038482682,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,1,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,811.0,12.0,811.0,12.0,823.0,0.06758333333333333,4.1178,2914177.473408131,1.9676712328767123,1.8512186379396858,710.0,1.1816901408450704,1.8512186379396858,1.8370082977508417,0.9993591689222331,0.002716108091065605,0.026334182263598006,1.0886409364149767,1.8512186379396858,0.04875032902127333,1.8074565883554647,1.9676712328767123,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,2,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,823.0,28.0,823.0,25.0,848.0,0.06858333333333333,4.1545,2888434.227945601,1.8813829787234042,1.2909963232613113,701.0,1.1968616262482168,1.2909963232613113,1.0051579325591649,0.9158202364720927,0.23640935432511476,0.3522989505966027,2.112010820400155,1.2909963232613113,0.4548166499090325,0.8908017707820954,1.8813829787234042,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,3,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,812.0,40.0,812.0,35.0,847.0,0.06766666666666667,4.0941,2931047.1165823992,1.9607517965726922,1.7904159828051947,704.0,1.1917613636363635,1.7904159828051947,1.8252569340650404,0.9916672355945491,0.022729819145568982,0.07876768298125648,1.3601818465829305,1.7904159828051947,0.14102691853817434,1.4415365132967497,1.9607517965726922,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,4,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,803.0,23.0,803.0,18.0,821.0,0.06691666666666667,4.0526,2961062.0342496177,1.8768718801996673,1.8240550696037288,724.0,1.158839779005525,1.8240550696037288,1.8241952067601312,0.999570247464007,0.0016385641924436117,0.02075858805649699,1.0561023819580737,1.8240550696037288,0.03786480778226875,1.7771684945164508,1.8768718801996673,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,5,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,780.0,8.0,780.0,8.0,788.0,0.065,4.0565,2958215.2101565385,1.8890737659456462,1.779907685909462,693.0,1.2106782106782106,1.779907685909462,1.8100644836791808,0.9932664239350589,0.018085940887948775,0.07067683640429365,1.2948196808429755,1.779907685909462,0.12579824433176792,1.4589473684210525,1.8890737659456462,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,6,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,774.0,0.0,774.0,0.0,774.0,0.0645,4.1033,2924475.422221139,2.0655327663831917,1.865812491543874,699.0,1.200286123032904,1.865812491543874,1.83252723803212,0.9980409675130547,0.008850715839152675,0.04716558538316976,1.1506568243652946,1.865812491543874,0.08800213837889731,1.7950901803607215,2.0655327663831917,False
results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json,7,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,786.0,0.0,786.0,0.0,786.0,0.0655,4.0337,2974936.1628281726,1.8689347462353598,1.8182179456809822,698.0,1.2020057306590257,1.818217945680982,1.8132714793146563,0.9996728698594217,0.001238803764910978,0.018107535482490122,1.0579495838636728,1.8182179456809822,0.03292344596631868,1.7665631469979297,1.8689347462353598,False
