workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
high_locality,synthetic,,WSClock,GlobalAllocation,105,4,0,0.2666,0.6206,2.3278319579894973,72,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,4,1,0.2788,0.8846,3.172883787661406,100,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,5,0,0.2682,0.6234,2.324384787472036,77,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,5,1,0.2682,0.7486,2.791200596569724,81,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,6,0,0.2689,0.5999,2.230940870211975,84,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,6,1,0.2663,0.731,2.7450244085617723,79,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,7,0,0.2648,0.6178,2.333081570996979,75,,,
high_locality,synthetic,,WSClock,GlobalAllocation,105,7,1,0.2735,0.7346,2.685923217550274,89,,,
high_locality,synthetic,,WSClock,LocalAllocation,105,0,0,0.2619,0.4438,1.6945399007254678,76,23,76,0
high_locality,synthetic,,WSClock,LocalAllocation,105,0,1,0.2846,0.5484,1.926914968376669,90,38,90,3
high_locality,synthetic,,WSClock,LocalAllocation,105,1,0,0.2619,0.4529,1.7292859870179458,74,21,74,0
high_locality,synthetic,,WSClock,LocalAllocation,105,1,1,0.2713,0.4709,1.7357169185403611,89,37,89,0
high_locality,synthetic,,WSClock,LocalAllocation,105,2,0,0.2651,0.4441,1.6752168992832894,79,26,79,0
high_locality,synthetic,,WSClock,LocalAllocation,105,2,1,0.2716,0.4633,1.7058173784977908,95,43,95,0
high_locality,synthetic,,WSClock,LocalAllocation,105,3,0,0.2645,0.4428,1.6741020793950852,74,21,74,0
high_locality,synthetic,,WSClock,LocalAllocation,105,3,1,0.2686,0.4456,1.6589724497393894,81,29,81,0
high_locality,synthetic,,WSClock,LocalAllocation,105,4,0,0.2644,0.4386,1.6588502269288956,68,15,68,0
high_locality,synthetic,,WSClock,LocalAllocation,105,4,1,0.3233,0.6547,2.0250541292916795,102,50,102,6
high_locality,synthetic,,WSClock,LocalAllocation,105,5,0,0.2656,0.4418,1.6634036144578312,72,19,72,0
high_locality,synthetic,,WSClock,LocalAllocation,105,5,1,0.264,0.4637,1.7564393939393939,86,34,86,0
high_locality,synthetic,,WSClock,LocalAllocation,105,6,0,0.2695,0.4587,1.7020408163265306,83,30,83,0
high_locality,synthetic,,WSClock,LocalAllocation,105,6,1,0.2706,0.45,1.6629711751662972,79,27,79,0
high_locality,synthetic,,WSClock,LocalAllocation,105,7,0,0.2776,0.4392,1.5821325648414986,74,21,74,0
high_locality,synthetic,,WSClock,LocalAllocation,105,7,1,0.2731,0.5816,2.129622848773343,94,42,94,4
high_locality,synthetic,,FIFO,GlobalAllocation,131,0,0,0.1812,0.4623,2.551324503311258,89,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,0,1,0.1895,0.5817,3.0696569920844325,97,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,1,0,0.1834,0.4689,2.5567066521264996,85,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,1,1,0.1841,0.5727,3.110809342748506,94,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,2,0,0.1794,0.465,2.591973244147157,86,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,2,1,0.1851,0.5907,3.1912479740680713,100,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,3,0,0.3561,0.9981,2.802864363942713,81,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,3,1,0.3713,1.198,3.226501481281982,92,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,4,0,0.1813,0.4682,2.5824600110314395,84,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,4,1,0.1885,0.5734,3.0419098143236076,105,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,5,0,0.1811,0.4613,2.5472114853672005,84,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,5,1,0.183,0.5648,3.0863387978142076,91,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,6,0,0.1835,0.4679,2.5498637602179834,92,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,6,1,0.1815,0.572,3.1515151515151514,94,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,7,0,0.1821,0.4644,2.5502471169686984,88,,,
high_locality,synthetic,,FIFO,GlobalAllocation,131,7,1,0.1844,0.5749,3.1176789587852496,101,,,
high_locality,synthetic,,FIFO,LocalAllocation,131,0,0,0.1834,0.3414,1.861504907306434,79,13,79,13
high_locality,synthetic,,FIFO,LocalAllocation,131,0,1,0.1829,0.35,1.913613996719519,98,33,98,28
high_locality,synthetic,,FIFO,LocalAllocation,131,1,0,0.184,0.3306,1.7967391304347826,70,4,70,4
high_locality,synthetic,,FIFO,LocalAllocation,131,1,1,0.185,0.3553,1.9205405405405405,98,33,98,23
high_locality,synthetic,,FIFO,LocalAllocation,131,2,0,0.1787,0.3342,1.8701734750979295,75,9,75,7
high_locality,synthetic,,FIFO,LocalAllocation,131,2,1,0.1849,0.3535,1.9118442401298,101,36,101,26
high_locality,synthetic,,FIFO,LocalAllocation,131,3,0,0.1831,0.328,1.7913708356089568,66,0,66,0
high_locality,synthetic,,FIFO,LocalAllocation,131,3,1,0.182,0.3453,1.8972527472527472,93,28,93,26
high_locality,synthetic,,FIFO,LocalAllocation,131,4,0,0.1791,0.3299,1.8419877163595757,66,0,66,0
high_locality,synthetic,,FIFO,LocalAllocation,131,4,1,0.1864,0.3592,1.9270386266094421,107,42,107,34
high_locality,synthetic,,FIFO,LocalAllocation,131,5,0,0.1784,0.3317,1.859304932735426,66,0,66,0
high_locality,synthetic,,FIFO,LocalAllocation,131,5,1,0.1831,0.35,1.9115237575095576,91,26,91,22
high_locality,synthetic,,FIFO,LocalAllocation,131,6,0,0.1836,0.35,1.906318082788671,92,26,92,25
high_locality,synthetic,,FIFO,LocalAllocation,131,6,1,0.185,0.3535,1.9108108108108108,94,29,94,25
high_locality,synthetic,,FIFO,LocalAllocation,131,7,0,0.1802,0.3388,1.8801331853496115,73,7,73,7
high_locality,synthetic,,FIFO,LocalAllocation,131,7,1,0.1821,0.3599,1.9763866007688085,104,39,104,27
high_locality,synthetic,,LRU,GlobalAllocation,131,0,0,0.3022,0.7581,2.5086035737921906,72,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,0,1,0.3006,0.911,3.0306054557551563,77,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,1,0,0.2978,0.6492,2.1799865681665547,72,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,1,1,0.2992,0.7679,2.5665106951871657,78,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,2,0,0.2989,0.6427,2.150217464034794,69,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,2,1,0.3,0.7721,2.5736666666666665,82,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,3,0,0.2996,0.633,2.1128170894526033,66,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,3,1,0.3,0.7581,2.527,74,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,4,0,0.2971,0.6301,2.120834735779199,67,,,
